,kline_open_time,open_price,high_price,low_price,close_price,volume,kline_close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,unused_field
181,1753142400000,655658.00000000,669702.00000000,648684.00000000,667462.00000000,124.10984000,1753228799999,82149815.01137000,28345,61.19086000,40508724.34780000,0
182,1753228800000,667414.00000000,668314.00000000,648594.00000000,657636.00000000,87.29788000,1753315199999,57300550.35446000,23035,43.45245000,28513382.67948000,0
183,1753315200000,657666.00000000,661558.00000000,649452.00000000,655291.00000000,69.57945000,1753401599999,45707240.36211000,19226,34.57347000,22718756.50784000,0
184,1753401600000,655166.00000000,656548.00000000,637175.00000000,656547.00000000,130.33954000,1753487999999,84187966.29900000,29695,66.45205000,42913888.44097000,0
185,1753488000000,656469.00000000,661921.00000000,654744.00000000,659708.00000000,38.70845000,1753574399999,25519012.16652000,15558,20.45254000,13484082.68780000,0
186,1753574400000,659708.00000000,668974.00000000,658451.00000000,666793.00000000,46.25198000,1753660799999,30716656.84389000,14803,23.18685000,15396399.53883000,0
187,1753660800000,666930.00000000,669107.00000000,658160.00000000,661448.00000000,73.68492000,1753747199999,48809702.92018000,18986,33.12170000,21946037.82477000,0
188,1753747200000,661392.00000000,667411.00000000,652165.00000000,659580.00000000,76.93935000,1753833599999,50791364.50579000,20176,37.09754000,24499397.34549000,0
189,1753833600000,659644.00000000,665707.00000000,646931.00000000,659133.00000000,123.38892000,1753919999999,81063788.86905000,26751,59.34280000,38981136.97701000,0
190,1753920000000,659133.00000000,666993.00000000,650434.00000000,651405.00000000,112.52597000,1754006399999,74353608.55146000,26986,52.20960000,34496988.02121000,0
191,1754006400000,651358.00000000,654477.00000000,627613.00000000,630374.00000000,167.46881000,1754092799999,107383937.82745000,40714,83.24144000,53378159.70928000,0
192,1754092800000,630373.00000000,635475.00000000,624345.00000000,627867.00000000,38.09542000,1754179199999,24009024.19249000,17161,17.93661000,11304244.48702000,0
193,1754179200000,627998.00000000,640573.00000000,624401.00000000,636018.00000000,33.94506000,1754265599999,21592378.41879000,13151,16.65533000,10597670.89323000,0
194,1754265600000,636018.00000000,640570.00000000,629005.00000000,635012.00000000,96.70927000,1754351999999,61410149.98875000,22760,48.83237000,31014118.79324000,0
195,1754352000000,635023.00000000,636407.00000000,621072.00000000,629717.00000000,71.40670000,1754438399999,44842166.75214000,21581,33.08280000,20770090.92998000,0
196,1754438400000,629818.00000000,633951.00000000,623157.00000000,631180.00000000,70.14207000,1754524799999,44164034.11979000,18529,31.55630000,19859752.27638000,0
197,1754524800000,631181.00000000,639779.00000000,627098.00000000,639328.00000000,73.60142000,1754611199999,46776930.62357000,20206,32.47475000,20635562.77346000,0
198,1754611200000,639328.00000000,640328.00000000,629451.00000000,637001.00000000,60.78050000,1754697599999,38571727.30545000,17572,25.55690000,16224554.40503000,0
199,1754697600000,637035.00000000,641750.00000000,635170.00000000,636336.00000000,42.50953000,1754783999999,27118536.86609000,16763,19.33599000,12338290.56571000,0
200,1754784000000,636336.00000000,651801.00000000,636336.00000000,651683.00000000,82.94000000,1754870399999,53687467.63253000,22510,41.08074000,26592016.33101000,0
201,1754870400000,651683.00000000,665931.00000000,643888.00000000,646916.00000000,153.81205000,1754956799999,100958100.47186000,33156,74.49085000,48917427.96944000,0
202,1754956800000,646880.00000000,651719.00000000,642616.00000000,650954.00000000,96.92679000,1755043199999,62654759.53375000,26261,44.72097000,28907272.14549000,0
203,1755043200000,650702.00000000,668234.00000000,643101.00000000,666629.00000000,143.29873000,1755129599999,94147342.57064000,36181,71.37039000,46903031.25583000,0
204,1755129600000,666699.00000000,671238.00000000,636349.00000000,643489.00000000,195.07971000,1755215999999,126734380.64816000,48418,92.25401000,59904023.06705000,0
205,1755216000000,643488.00000000,648687.00000000,631599.00000000,637123.00000000,107.37817000,1755302399999,68555084.06487000,31200,51.71410000,33008217.60243000,0
206,1755302400000,637124.00000000,640497.00000000,635913.00000000,638093.00000000,57.41324000,1755388799999,36686393.71682000,24673,27.21213000,17387135.02412000,0
207,1755388800000,638093.00000000,644517.00000000,636496.00000000,637269.00000000,54.49792000,1755475199999,34929635.37416000,21452,24.29424000,15572245.92114000,0
208,1755475200000,637270.00000000,638147.00000000,623201.00000000,633392.00000000,131.23689000,1755561599999,82556180.73113000,35150,58.75038000,36973380.03858000,0
209,1755561600000,633393.00000000,636000.00000000,620370.00000000,623029.00000000,109.61994000,1755647999999,68640124.29004000,36446,55.31201000,34627498.09822000,0
210,1755648000000,623064.00000000,630108.00000000,615800.00000000,628109.00000000,109.64938000,1755734399999,68443988.60082000,32069,53.38126000,33336366.30286000,0
211,1755734400000,628076.00000000,630465.00000000,614725.00000000,617405.00000000,102.19637000,1755820799999,63356585.33311000,28689,56.33384000,34906490.86437000,0
212,1755820800000,617384.00000000,636959.00000000,611665.00000000,634662.00000000,116.60615000,1755907199999,72958447.48306000,34354,55.24724000,34539188.37496000,0
213,1755907200000,634703.00000000,637194.00000000,624480.00000000,628929.00000000,40.55072000,1755993599999,25499572.22477000,23391,17.27079000,10860800.98233000,0
214,1755993600000,628928.00000000,630347.00000000,603789.00000000,618957.00000000,78.16717000,1756079999999,48426382.75848000,27817,36.22563000,22421531.20103000,0
215,1756080000000,618957.00000000,619995.00000000,593301.00000000,598825.00000000,175.45795000,1756166399999,106073450.58669000,42990,89.59406000,54154675.46731000,0
216,1756166400000,598825.00000000,611700.00000000,590710.00000000,608400.00000000,127.73757000,1756252799999,76384056.26427000,32274,68.83073000,41174644.60289000,0
217,1756252800000,608400.00000000,615000.00000000,600954.00000000,604147.00000000,74.99117000,1756339199999,45545694.34038000,24077,34.07118000,20690690.16366000,0
218,1756339200000,604176.00000000,615500.00000000,602658.00000000,611043.00000000,66.06096000,1756425599999,40321023.42835000,18967,27.43041000,16741432.05107000,0
219,1756425600000,611043.00000000,611162.00000000,585690.00000000,591859.00000000,151.14766000,1756511999999,89669060.94852000,38682,74.06441000,43956243.99957000,0
220,1756512000000,592077.00000000,595710.00000000,586691.00000000,595328.00000000,44.13806000,1756598399999,26141701.15695000,19220,20.37940000,12069635.10639000,0
221,1756598400000,595328.00000000,599000.00000000,591000.00000000,591883.00000000,41.62053000,1756684799999,24769376.40394000,17036,21.69114000,12909972.09967000,0
222,1756684800000,591906.00000000,599104.00000000,586393.00000000,597179.00000000,92.63518000,1756771199999,54943450.55406000,25910,42.56430000,25236784.26053000,0
223,1756771200000,597180.00000000,611058.00000000,594540.00000000,609742.00000000,118.55679000,1756857599999,71645791.83812000,26949,58.09326000,35113431.45323000,0
224,1756857600000,609833.00000000,615518.00000000,605022.00000000,610244.00000000,74.33238000,1756943999999,45401382.91315000,22470,34.71273000,21203356.21032000,0
225,1756944000000,610244.00000000,612848.00000000,598002.00000000,605051.00000000,72.73196000,1757030399999,43877675.86509000,24269,36.33377000,21915590.06639000,0
226,1757030400000,605051.00000000,616208.00000000,596501.00000000,602299.00000000,110.30255000,1757116799999,66826930.99842000,27656,56.21905000,34055850.06631000,0
227,1757116800000,602300.00000000,606469.00000000,599502.00000000,600767.00000000,69.99918000,1757203199999,42199340.42340000,26408,32.49615000,19590014.33198000,0
228,1757203200000,600768.00000000,607449.00000000,600501.00000000,604814.00000000,42.51722000,1757289599999,25692607.11267000,19297,19.84652000,11989968.54977000,0
229,1757289600000,604809.00000000,614749.00000000,602442.00000000,609631.00000000,74.80421000,1757375999999,45587295.93310000,23585,32.38471000,19732055.17865000,0
230,1757376000000,609630.00000000,614299.00000000,601713.00000000,607351.00000000,55.04182000,1757462399999,33444349.56407000,21957,26.75458000,16258228.28071000,0
231,1757462400000,607475.00000000,618714.00000000,603612.00000000,617246.00000000,66.99326000,1757548799999,41156070.23283000,24444,35.33362000,21711710.89125000,0
232,1757548800000,617246.00000000,623632.00000000,613029.00000000,623616.00000000,72.41805000,1757635199999,44748351.91115000,26449,37.34368000,23080223.58835000,0
233,1757635200000,623617.00000000,628139.00000000,616558.00000000,623924.00000000,71.49583000,1757721599999,44485058.08354000,28856,36.46501000,22686859.11664000,0
234,1757721600000,623923.00000000,625467.00000000,619120.00000000,623235.00000000,52.18892000,1757807999999,32517004.39731000,26820,25.06421000,15617358.21660000,0
235,1757808000000,623234.00000000,624355.00000000,619194.00000000,619992.00000000,37.43712000,1757894399999,23302865.01507000,21834,18.44943000,11483588.99158000,0
236,1757894400000,619924.00000000,626879.00000000,609136.00000000,614785.00000000,77.19967000,1757980799999,47510907.60057000,27086,39.29367000,24182488.44847000,0
237,1757980800000,614803.00000000,621000.00000000,610203.00000000,619892.00000000,55.61514000,1758067199999,34248919.29238000,20822,28.39148000,17493912.95158000,0
238,1758067200000,619892.00000000,622633.00000000,609216.00000000,618949.00000000,83.97253000,1758153599999,51671347.07282000,28968,41.11381000,25312847.12681000,0
239,1758153600000,619007.00000000,627166.00000000,617553.00000000,622340.00000000,68.72883000,1758239999999,42806471.69681000,22890,34.01686000,21183781.91578000,0
240,1758240000000,622340.00000000,624584.00000000,613503.00000000,618893.00000000,48.66877000,1758326399999,30104354.56461000,20411,23.39451000,14471732.90022000,0
241,1758326400000,618894.00000000,621181.00000000,615095.00000000,618693.00000000,42.74348000,1758412799999,26476319.66838000,23763,20.03740000,12413070.71552000,0
242,1758412800000,618693.00000000,619263.00000000,614701.00000000,614875.00000000,46.92538000,1758499199999,28981446.49810000,22318,22.71068000,14027045.32345000,0
243,1758499200000,614814.00000000,615881.00000000,598825.00000000,602597.00000000,118.34276000,1758585599999,71657362.96779000,34943,59.00920000,35707501.00057000,0
244,1758585600000,602597.00000000,605834.00000000,590301.00000000,592921.00000000,82.24166000,1758671999999,49104545.95121000,27951,41.73834000,24922814.22902000,0
245,1758672000000,592910.00000000,607657.00000000,588360.00000000,603419.00000000,88.09112000,1758758399999,52860039.82173000,27283,43.97456000,26395676.04249000,0
246,1758758400000,603490.00000000,604282.00000000,582549.00000000,586161.00000000,143.34731000,1758844799999,84886272.83988000,43539,68.48148000,40549199.07657000,0
247,1758844800000,586144.00000000,590468.00000000,582702.00000000,589105.00000000,113.83723000,1758931199999,66779014.53674000,37416,53.45665000,31361348.40647000,0
248,1758931200000,589105.00000000,589631.00000000,585500.00000000,588809.00000000,55.09432000,1759017599999,32378706.00913000,25259,24.95842000,14666615.25510000,0
249,1759017600000,588809.00000000,602827.00000000,586609.00000000,601517.00000000,46.00476000,1759103999999,27194557.54749000,20731,22.59968000,13362185.39422000,0
250,1759104000000,601552.00000000,610916.00000000,596316.00000000,608888.00000000,82.68694000,1759190399999,49965560.54893000,25357,38.19135000,23075784.95879000,0
251,1759190400000,608612.00000000,611599.00000000,599701.00000000,607641.00000000,103.45753000,1759276799999,62628752.18409000,28530,48.09060000,29117238.25616000,0
252,1759276800000,607734.00000000,632231.00000000,607436.00000000,631920.00000000,150.99234000,1759363199999,93753216.09344000,40111,80.44109000,49958748.78455000,0
253,1759363200000,632112.00000000,646773.00000000,629815.00000000,644894.00000000,183.44878000,1759449599999,117121963.72335000,45212,97.30103000,62141214.02378000,0
254,1759449600000,644960.00000000,662777.00000000,638192.00000000,655040.00000000,199.47686000,1759535999999,129744048.04827000,46304,104.09253000,67713370.67667000,0
255,1759536000000,655039.00000000,657361.00000000,651062.00000000,655484.00000000,88.52346000,1759622399999,57884020.67176000,29653,42.99150000,28114349.55729000,0
256,1759622400000,655484.00000000,671135.00000000,653000.00000000,660450.00000000,121.97043000,1759708799999,80597364.13303000,34375,63.24722000,41813094.56381000,0
257,1759708800000,660450.00000000,670997.00000000,658129.00000000,662900.00000000,150.73612000,1759795199999,100269348.49970000,36086,74.01327000,49238279.44969000,0
258,1759795200000,662971.00000000,667804.00000000,645752.00000000,650250.00000000,133.47113000,1759881599999,87652978.01049000,34498,60.41798000,39683961.80234000,0
259,1759881600000,650435.00000000,665248.00000000,649700.00000000,659270.00000000,133.89556000,1759967999999,88028221.27869000,31892,72.65318000,47777285.08934000,0
260,1759968000000,659317.00000000,661238.00000000,643444.00000000,654748.00000000,127.05155000,1760054399999,82926150.79105000,32046,64.11774000,41852779.34541000,0
261,1760054400000,654831.00000000,665000.00000000,584594.00000000,631974.00000000,338.24646000,1760140799999,216195217.48573000,114266,166.25797000,106489797.06659000,0
262,1760140800000,631974.00000000,633847.00000000,615002.00000000,624756.00000000,248.16659000,1760227199999,155639771.12887000,61880,121.95848000,76488718.30446000,0
263,1760227200000,624890.00000000,650699.00000000,616470.00000000,641718.00000000,238.89521000,1760313599999,151111439.13037000,44063,137.87480000,87094947.82338000,0
264,1760313600000,641686.00000000,646900.00000000,625000.00000000,632764.00000000,228.29053000,1760399999999,144799523.51906000,44336,107.70142000,68333755.49284000,0
265,1760400000000,632929.00000000,636000.00000000,606372.00000000,622121.00000000,256.27032000,1760486399999,157985196.35593000,44639,103.46462000,63807533.91646000,0
266,1760486400000,621942.00000000,624137.00000000,602062.00000000,605218.00000000,149.08634000,1760572799999,90897117.54542000,33823,66.60404000,40592856.21321000,0
267,1760572800000,605278.00000000,612021.00000000,586001.00000000,590395.00000000,208.18025000,1760659199999,124206743.21376000,44101,99.75291000,59504032.12954000,0
268,1760659200000,590275.00000000,597063.00000000,566956.00000000,578070.00000000,235.63634000,1760745599999,136262113.64852000,50058,114.92886000,66424122.11425000,0
269,1760745600000,578070.00000000,583607.00000000,577331.00000000,581891.00000000,63.58102000,1760831999999,36919121.22673000,20821,29.33159000,17031628.24544000,0
270,1760832000000,581892.00000000,593689.00000000,576122.00000000,589666.00000000,88.68733000,1760918399999,52064432.82142000,23672,43.33263000,25438352.06091000,0
271,1760918400000,589722.00000000,605596.00000000,583180.00000000,595679.00000000,94.76766000,1761004799999,56575665.17506000,27163,48.76890000,29107010.31874000,0
272,1761004800000,595680.00000000,613469.00000000,579786.00000000,584855.00000000,131.62798000,1761091199999,78419912.24705000,35720,66.37592000,39579261.36306000,0
273,1761091200000,584941.00000000,589529.00000000,576161.00000000,582320.00000000,116.36661000,1761177599999,67859076.03332000,30363,59.63811000,34788183.21350000,0
274,1761177600000,582297.00000000,599643.00000000,581937.00000000,593815.00000000,70.08623000,1761263999999,41484252.15306000,22874,35.04926000,20746499.89503000,0
275,1761264000000,593786.00000000,602999.00000000,591389.00000000,600225.00000000,89.02600000,1761350399999,53220091.83485000,25944,46.24630000,27649029.23811000,0
276,1761350400000,600226.00000000,605089.00000000,598374.00000000,602881.00000000,36.44276000,1761436799999,21946116.07863000,18426,18.98903000,11436855.90423000,0
277,1761436800000,602821.00000000,622464.00000000,600600.00000000,617017.00000000,96.04148000,1761523199999,58773683.02235000,31986,51.31096000,31399999.82336000,0
278,1761523200000,617018.00000000,626501.00000000,608710.00000000,613350.00000000,96.74628000,1761609599999,59878280.00166000,32821,47.52647000,29425143.46018000,0
279,1761609600000,613348.00000000,623922.00000000,601001.00000000,606181.00000000,85.08100000,1761695999999,52222072.74410000,30315,40.68770000,24981189.01960000,0
280,1761696000000,606175.00000000,609308.00000000,587001.00000000,590560.00000000,127.68854000,1761782399999,76384419.78167000,32527,58.90974000,35239319.01970000,0
281,1761782400000,590575.00000000,598749.00000000,572312.00000000,585009.00000000,166.92511000,1761868799999,97357690.93165000,42834,78.23548000,45621791.55377000,0
282,1761868800000,584919.00000000,599399.00000000,584531.00000000,590311.00000000,105.74327000,1761955199999,62549751.47938000,31065,53.08357000,31399908.84398000,0
283,1761955200000,590311.00000000,595445.00000000,589337.00000000,591817.00000000,46.48140000,1762041599999,27528710.60596000,18608,23.54509000,13945076.31775000,0
284,1762041600000,591822.00000000,598035.00000000,588032.00000000,594131.00000000,44.73962000,1762127999999,26531842.10019000,17014,22.51669000,13354469.49346000,0
285,1762128000000,593846.00000000,595000.00000000,564328.00000000,572028.00000000,147.07587000,1762214399999,84614010.89669000,41975,69.61927000,40052714.82851000,0
286,1762214400000,572018.00000000,576391.00000000,535235.00000000,549788.00000000,252.12786000,1762300799999,139486046.58318000,61781,112.93057000,62465713.86976000,0
287,1762300800000,549806.00000000,561073.00000000,536349.00000000,557497.00000000,163.48786000,1762387199999,90255047.52353000,42780,85.66248000,47294136.12218000,0
288,1762387200000,557498.00000000,559131.00000000,537000.00000000,543617.00000000,126.35582000,1762473599999,69193496.10206000,36965,63.07551000,34535336.23005000,0
289,1762473600000,543629.00000000,556122.00000000,532693.00000000,552290.00000000,137.87442000,1762559999999,74750055.65559000,42234,66.69652000,36186448.05740000,0
290,1762560000000,552291.00000000,552627.00000000,542791.00000000,548287.00000000,77.82124000,1762646399999,42664541.77898000,25701,38.70229000,21230286.35796000,0
291,1762646400000,548204.00000000,565000.00000000,542900.00000000,561271.00000000,67.52485000,1762732799999,37288483.91024000,21494,36.43799000,20119997.56289000,0
292,1762732800000,561280.00000000,571580.00000000,556584.00000000,562761.00000000,109.17063000,1762819199999,61552167.33997000,32590,51.66260000,29130729.57298000,0
293,1762819200000,562761.00000000,569734.00000000,542095.00000000,545399.00000000,74.42441000,1762905599999,41135288.57428000,26476,33.68914000,18653452.36908000,0
294,1762905600000,545443.00000000,556498.00000000,533966.00000000,538929.00000000,92.30748000,1762991999999,50216169.27051000,28856,44.12794000,24005331.76573000,0
295,1762992000000,538827.00000000,551707.00000000,519689.00000000,529093.00000000,133.46940000,1763078399999,71175007.56665000,34705,71.20533000,38001190.80762000,0
296,1763078400000,529051.00000000,529650.00000000,499951.00000000,502692.00000000,319.67784000,1763164799999,163152929.86642000,69440,162.21211000,82770763.18066000,0
297,1763164800000,502794.00000000,514676.00000000,502747.00000000,507982.00000000,74.75710000,1763251199999,38061152.29420000,22183,41.93853000,21341914.58173000,0
298,1763251200000,508176.00000000,513738.00000000,492610.00000000,501513.00000000,63.91338000,1763337599999,32168161.79139000,22145,29.43303000,14820020.59106000,0
299,1763337600000,501551.00000000,510075.00000000,486729.00000000,491677.00000000,202.54207000,1763423999999,100769413.34499000,45484,97.90607000,48743953.62393000,0
300,1763424000000,491737.00000000,499730.00000000,476000.00000000,495776.00000000,231.61993000,1763510399999,113379008.71355000,46278,117.07338000,57328862.78546000,0
301,1763510400000,495777.00000000,495878.00000000,473401.00000000,488933.00000000,248.76819000,1763596799999,120129079.94999000,50424,130.14509000,62851038.92070000,0
302,1763596800000,488933.00000000,497099.00000000,460638.00000000,463424.00000000,210.52873000,1763683199999,100483900.75070000,51952,109.26464000,52322002.19981000,0
303,1763683200000,463456.00000000,467964.00000000,430000.00000000,461541.00000000,560.85477000,1763769599999,252583822.78301000,91161,276.32280000,124438117.26234000,0
304,1763769600000,461612.00000000,464299.00000000,452949.00000000,459816.00000000,106.41697000,1763855999999,48683876.88760000,30436,57.52776000,26320208.75363000,0
305,1763856000000,459815.00000000,480100.00000000,459491.00000000,471288.00000000,171.88453000,1763942399999,80919644.19737000,33243,100.22087000,47183922.06885000,0
306,1763942400000,471242.00000000,481750.00000000,460555.00000000,476642.00000000,246.04055000,1764028799999,115630074.45852000,50085,120.65864000,56712048.58864000,0
307,1764028800000,476642.00000000,477987.00000000,463401.00000000,471008.00000000,177.26435000,1764115199999,83333639.73209000,37984,85.26404000,40080443.52376000,0
308,1764115200000,471008.00000000,484764.00000000,464579.00000000,484177.00000000,194.66395000,1764201599999,92338502.76434000,41604,98.93723000,46967133.95366000,0
309,1764201600000,484019.00000000,493379.00000000,481153.00000000,490478.00000000,166.08975000,1764287999999,81188056.12475000,40413,82.20044000,40195803.91678000,0
310,1764288000000,490479.00000000,497283.00000000,482219.00000000,486658.00000000,209.09133000,1764374399999,102434059.42039000,41740,104.85530000,51374330.07051000,0
311,1764374400000,486658.00000000,488728.00000000,483600.00000000,487883.00000000,105.72658000,1764460799999,51442192.65352000,28886,70.19014000,34159725.57707000,0
312,1764460800000,487883.00000000,493542.00000000,485338.00000000,485456.00000000,125.04480000,1764547199999,61245119.16602000,25307,73.72717000,36112945.82280000,0
313,1764547200000,485417.00000000,485680.00000000,449000.00000000,463117.00000000,371.56121000,1764633599999,171354048.39943000,65877,185.14728000,85536314.94194000,0
314,1764633600000,463078.00000000,492562.00000000,462500.00000000,487049.00000000,198.36217000,1764719999999,94827676.50335000,38596,101.93241000,48765280.52235000,0
315,1764720000000,487049.00000000,500000.00000000,485764.00000000,496720.00000000,181.11780000,1764806399999,89477644.31497000,47905,90.57411000,44757080.25934000,0
316,1764806400000,496711.00000000,500893.00000000,483401.00000000,490158.00000000,139.65688000,1764892799999,68740383.15303000,31801,66.40499000,32683646.36434000,0
317,1764892800000,490158.00000000,493395.00000000,476393.00000000,489094.00000000,217.93782000,1764979199999,105722565.28606000,50189,109.42297000,53093543.38120000,0
318,1764979200000,489036.00000000,494513.00000000,487467.00000000,490104.00000000,191.12457000,1765065599999,93870268.05156000,37745,108.17252000,53148731.60094000,0
319,1765065600000,490153.00000000,503200.00000000,481895.00000000,495831.00000000,196.35558000,1765151999999,96748928.92929000,40470,115.19979000,56739739.94417000,0
320,1765152000000,495831.00000000,503992.00000000,485000.00000000,493192.00000000,281.13941000,1765238399999,139283143.06296000,63054,122.95825000,60946832.56763000,0
321,1765238400000,493078.00000000,514000.00000000,487266.00000000,504510.00000000,201.37480000,1765324799999,101208050.99907000,51816,103.65915000,52089553.71784000,0
322,1765324800000,504501.00000000,516089.00000000,498631.00000000,504423.00000000,205.62102000,1765411199999,103895516.27598000,41293,98.71839000,49904748.94138000,0
323,1765411200000,504475.00000000,505136.00000000,483288.00000000,500266.00000000,183.28061000,1765497599999,90433631.83253000,38477,86.90093000,42851787.95454000,0
324,1765497600000,500366.00000000,502200.00000000,485217.00000000,490613.00000000,147.50890000,1765583999999,72662025.84809000,31027,73.86699000,36389287.78586000,0
325,1765584000000,490703.00000000,492449.00000000,488401.00000000,490565.00000000,76.97890000,1765670399999,37759992.21370000,21388,38.29188000,18783237.59048000,0
326,1765670400000,490565.00000000,492036.00000000,476401.00000000,479459.00000000,113.91927000,1765756799999,55131920.26436000,23828,61.59900000,29813265.40473000,0
327,1765756800000,479525.00000000,488408.00000000,462099.00000000,469118.00000000,184.05171000,1765843199999,87250458.49599000,35702,95.92385000,45448389.73639000,0
328,1765843200000,469125.00000000,483371.00000000,462900.00000000,481693.00000000,190.90008000,1765929599999,90717061.73080000,34023,93.39724000,44392711.95951000,0
329,1765929600000,481779.00000000,497164.00000000,470954.00000000,476889.00000000,288.80251000,1766015999999,139061594.60598000,43213,147.34371000,70893221.28960000,0
330,1766016000000,476954.00000000,495032.00000000,466756.00000000,473145.00000000,229.58227000,1766102399999,110235442.24010000,46615,115.81713000,55575559.27172000,0
331,1766102400000,473135.00000000,492635.00000000,470833.00000000,490495.00000000,188.80288000,1766188799999,91462223.40359000,43755,95.50238000,46262430.90932000,0
332,1766188800000,490536.00000000,492771.00000000,482000.00000000,491770.00000000,73.46118000,1766275199999,36032426.54874000,21282,34.69554000,17017923.00812000,0
333,1766275200000,491769.00000000,495234.00000000,487502.00000000,491810.00000000,92.60581000,1766361599999,45435620.54970000,20405,44.36077000,21767630.97236000,0
334,1766361600000,491898.00000000,502892.00000000,488399.00000000,495512.00000000,173.05088000,1766447999999,85977406.77219000,34624,87.58987000,43516990.27213000,0
335,1766448000000,495513.00000000,497789.00000000,481851.00000000,484412.00000000,148.63022000,1766534399999,72527754.75637000,28252,71.74773000,35012041.13588000,0
336,1766534400000,484460.00000000,487568.00000000,478847.00000000,485419.00000000,112.25557000,1766620799999,54240542.13634000,24049,54.57660000,26378319.71664000,0
337,1766620800000,485419.00000000,490564.00000000,482116.00000000,483381.00000000,85.63523000,1766707199999,41596328.28264000,15373,42.60866000,20700915.99309000,0
338,1766707200000,483343.00000000,495500.00000000,478851.00000000,485363.00000000,145.39577000,1766793599999,70881209.15289000,25769,72.30892000,35254752.57797000,0
339,1766793600000,485363.00000000,487500.00000000,484292.00000000,487100.00000000,54.66378000,1766879999999,26558695.08736000,16417,26.66543000,12956203.05891000,0
340,1766880000000,487098.00000000,487988.00000000,484700.00000000,487301.00000000,54.12941000,1766966399999,26327938.56274000,15894,25.75972000,12529797.38294000,0
341,1766966400000,487301.00000000,499979.00000000,482209.00000000,486242.00000000,148.95846000,1767052799999,72877538.08943000,30096,74.52567000,36482158.17118000,0
342,1767052800000,486243.00000000,491763.00000000,482366.00000000,486320.00000000,163.09755000,1767139199999,79396324.17779000,29715,83.20012000,40498760.92525000,0
343,1767139200000,486321.00000000,489813.00000000,480010.00000000,481993.00000000,95.04198000,1767225599999,46100748.88811000,22627,47.84650000,23213174.61528000,0
344,1767225600000,481993.00000000,488800.00000000,481811.00000000,488606.00000000,47.66972000,1767311999999,23093531.36742000,14519,26.82752000,12998438.37343000,0
345,1767312000000,488620.00000000,493364.00000000,480863.00000000,489304.00000000,185.01686000,1767398399999,90335424.87233000,33822,91.74826000,44801601.16256000,0
346,1767398400000,489390.00000000,493501.00000000,485217.00000000,492825.00000000,70.30766000,1767484799999,34407250.39937000,19189,34.09051000,16683101.45721000,0
347,1767484800000,492825.00000000,499200.00000000,492824.00000000,497619.00000000,76.06670000,1767571199999,37747657.22788000,18109,35.40949000,17574659.96615000,0
348,1767571200000,497551.00000000,512800.00000000,496800.00000000,508233.00000000,162.22998000,1767657599999,82152616.91462000,32813,85.18177000,43121226.78555000,0
349,1767657600000,508234.00000000,509879.00000000,490449.00000000,504507.00000000,138.26357000,1767743999999,69389245.94618000,29755,64.22155000,32211548.88575000,0
350,1767744000000,504595.00000000,504595.00000000,488618.00000000,493283.00000000,126.83154000,1767830399999,62615516.19477000,25532,62.63321000,30916501.42183000,0
351,1767830400000,493293.00000000,495382.00000000,481273.00000000,491690.00000000,170.08709000,1767916799999,83079680.86596000,29891,80.32044000,39233261.17162000,0
352,1767916800000,491700.00000000,494255.00000000,482472.00000000,488248.00000000,146.83354000,1768003199999,71675952.35928000,27135,69.38631000,33866012.85606000,0
353,1768003200000,488299.00000000,489499.00000000,486500.00000000,487094.00000000,62.50806000,1768089599999,30503446.20516000,18925,31.18385000,15218128.16859000,0
354,1768089600000,487094.00000000,491037.00000000,485455.00000000,489383.00000000,75.96687000,1768175999999,37116621.43716000,17225,42.39364000,20712032.55378000,0
355,1768176000000,489384.00000000,496936.00000000,484036.00000000,490997.00000000,163.22196000,1768262399999,79934304.22405000,29517,79.79761000,39103748.40090000,0
356,1768262400000,491010.00000000,516976.00000000,489709.00000000,513095.00000000,151.82738000,1768348799999,76155217.35673000,34817,81.32891000,40826590.37361000,0
357,1768348800000,513145.00000000,528571.00000000,508148.00000000,523234.00000000,146.08688000,1768435199999,75724470.84497000,36576,71.51089000,37064441.55027000,0
358,1768435200000,523389.00000000,524336.00000000,510408.00000000,513312.00000000,121.48269000,1768521599999,62901277.06896000,34223,54.73570000,28339843.77137000,0
359,1768521600000,513328.00000000,516128.00000000,508039.00000000,514615.00000000,71.23289000,1768607999999,36473350.15993000,24734,35.77811000,18322981.18291000,0
360,1768608000000,514615.00000000,515100.00000000,511700.00000000,512366.00000000,64.19913000,1768694399999,32960841.44212000,18150,29.23362000,15009447.85703000,0
361,1768694400000,512357.00000000,514531.00000000,503804.00000000,504092.00000000,59.72749000,1768780799999,30554690.55752000,16179,26.91300000,13772005.16080000,0
362,1768780800000,504018.00000000,504067.00000000,495006.00000000,498058.00000000,145.42441000,1768867199999,72570435.51280000,33571,66.90371000,33385145.11139000,0
363,1768867200000,498048.00000000,499314.00000000,473178.00000000,476078.00000000,178.47185000,1768953599999,86813224.65185000,42440,89.53555000,43533777.98820000,0
364,1768953600000,476079.00000000,484999.00000000,464824.00000000,476378.00000000,161.85079000,1769039999999,77029789.08307000,44294,87.21290000,41502982.81406000,0
365,1769040000000,476387.00000000,481164.00000000,469400.00000000,474309.00000000,76.51398000,1769126399999,36345108.96114000,20477,37.53989000,17832900.32051000,0
